fold_id,pair,cost_bps,threshold_bps,train_start,train_end,test_start,test_end,regime_lookback_bars,regime_persistence_ratio,regime_structural_abs_bps,regime_transient_abs_bps,execution_model,selected_on,frozen_during_test
7,bitget/okx,40,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,87.22084365487055,68.13734753693385,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,bitget/okx,80,100,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,87.22084365487055,68.13734753693385,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/hyperliquid,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,184.6101911641951,184.6101911641951,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/hyperliquid,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,184.6101911641951,184.6101911641951,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/hyperliquid,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,184.6101911641951,184.6101911641951,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/okx,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,186.93076717691073,164.36736726686934,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/okx,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,186.93076717691073,164.36736726686934,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,gate/okx,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.9,186.93076717691073,164.36736726686934,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,hyperliquid/okx,20,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,30.64848426804586,30.64848426804586,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,hyperliquid/okx,40,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,30.64848426804586,30.64848426804586,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
7,hyperliquid/okx,80,200,2026-06-22 08:45:00+00:00,2026-06-29 10:30:00+00:00,2026-06-29 10:30:00+00:00,2026-07-01 11:00:00+00:00,8,0.8,30.64848426804586,30.64848426804586,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/bitget,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,45.31343240293938,45.31343240293938,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/bitget,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,45.31343240293938,45.31343240293938,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/bitget,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,45.31343240293938,45.31343240293938,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/gate,20,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,162.38776412642108,162.38776412642108,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/gate,40,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,162.38776412642108,162.38776412642108,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/gate,80,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,162.38776412642108,162.38776412642108,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/hyperliquid,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,34.590047722703986,34.590047722703986,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/hyperliquid,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,34.590047722703986,34.590047722703986,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/hyperliquid,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,34.590047722703986,34.590047722703986,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/okx,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,13.231913539925763,13.231913539925763,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/okx,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,13.231913539925763,13.231913539925763,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,binance/okx,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,13.231913539925763,13.231913539925763,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/gate,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,32,0.9,145.39111243708064,125.52091184640693,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/gate,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,32,0.9,145.39111243708064,125.52091184640693,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/gate,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,32,0.9,145.39111243708064,125.52091184640693,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/hyperliquid,20,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,68.56078688464257,68.56078688464257,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/hyperliquid,40,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,68.56078688464257,68.56078688464257,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/hyperliquid,80,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,68.56078688464257,68.56078688464257,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/okx,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,46.87891884049931,46.87891884049931,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/okx,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,46.87891884049931,46.87891884049931,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,bitget/okx,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,46.87891884049931,46.87891884049931,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/hyperliquid,20,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,188.38468281938484,188.38468281938484,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/hyperliquid,40,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,188.38468281938484,188.38468281938484,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/hyperliquid,80,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,188.38468281938484,188.38468281938484,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/okx,20,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,167.30806688077172,167.30806688077172,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/okx,40,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,167.30806688077172,167.30806688077172,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,gate/okx,80,100,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,167.30806688077172,167.30806688077172,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,hyperliquid/okx,20,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,29.131886930232188,29.131886930232188,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,hyperliquid/okx,40,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,29.131886930232188,29.131886930232188,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
8,hyperliquid/okx,80,200,2026-06-24 09:15:00+00:00,2026-07-01 11:00:00+00:00,2026-07-01 11:00:00+00:00,2026-07-03 11:30:00+00:00,8,0.8,29.131886930232188,29.131886930232188,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/bitget,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,36.78239598327368,36.78239598327368,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/bitget,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,36.78239598327368,36.78239598327368,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/bitget,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,36.78239598327368,36.78239598327368,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/gate,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,153.6723635797224,153.6723635797224,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/gate,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,153.6723635797224,153.6723635797224,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/gate,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,153.6723635797224,153.6723635797224,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/hyperliquid,20,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,69.47066337027125,46.482221571709886,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/hyperliquid,40,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,69.47066337027125,46.482221571709886,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/hyperliquid,80,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,69.47066337027125,46.482221571709886,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/okx,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,13.184641932594852,13.184641932594852,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/okx,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,13.184641932594852,13.184641932594852,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,binance/okx,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,13.184641932594852,13.184641932594852,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/gate,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,146.0467933226336,124.51800618789515,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/gate,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,146.0467933226336,124.51800618789515,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/gate,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.9,146.0467933226336,124.51800618789515,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/hyperliquid,20,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.8,67.22859579133478,67.22859579133478,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/hyperliquid,40,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.8,67.22859579133478,67.22859579133478,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/hyperliquid,80,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,32,0.8,67.22859579133478,67.22859579133478,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/okx,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,39.53433033883114,39.53433033883114,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/okx,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,39.53433033883114,39.53433033883114,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,bitget/okx,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,39.53433033883114,39.53433033883114,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/hyperliquid,20,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,188.22227557443892,188.22227557443892,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/hyperliquid,40,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,188.22227557443892,188.22227557443892,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/hyperliquid,80,100,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,188.22227557443892,188.22227557443892,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/okx,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.9,174.71659551802102,157.26643436705103,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/okx,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.9,174.71659551802102,157.26643436705103,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,gate/okx,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.9,174.71659551802102,157.26643436705103,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,hyperliquid/okx,20,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,37.388546093013176,37.388546093013176,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,hyperliquid/okx,40,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,37.388546093013176,37.388546093013176,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
9,hyperliquid/okx,80,200,2026-06-26 09:45:00+00:00,2026-07-03 11:30:00+00:00,2026-07-03 11:30:00+00:00,2026-07-05 12:00:00+00:00,8,0.8,37.388546093013176,37.388546093013176,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/bitget,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,17.192567410682397,17.192567410682397,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/bitget,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,17.192567410682397,17.192567410682397,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/bitget,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,17.192567410682397,17.192567410682397,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/gate,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,162.33429303105174,142.67612814193342,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/gate,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,162.33429303105174,142.67612814193342,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/gate,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,162.33429303105174,142.67612814193342,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/hyperliquid,20,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,69.47066337027125,48.538157790821444,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/hyperliquid,40,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,69.47066337027125,48.538157790821444,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/hyperliquid,80,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,69.47066337027125,48.538157790821444,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/okx,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,16.796020499980912,16.796020499980912,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/okx,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,16.796020499980912,16.796020499980912,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,binance/okx,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,16.796020499980912,16.796020499980912,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/gate,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,146.0467933226336,121.62514064107347,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/gate,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,146.0467933226336,121.62514064107347,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/gate,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.9,146.0467933226336,121.62514064107347,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/hyperliquid,20,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.8,65.1166096405525,65.1166096405525,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/hyperliquid,40,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.8,65.1166096405525,65.1166096405525,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/hyperliquid,80,100,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,32,0.8,65.1166096405525,65.1166096405525,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/okx,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,30.78910054440592,30.78910054440592,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/okx,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,30.78910054440592,30.78910054440592,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,bitget/okx,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,30.78910054440592,30.78910054440592,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/hyperliquid,20,150,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,203.3857166066246,186.77991451447588,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/hyperliquid,40,150,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,203.3857166066246,186.77991451447588,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/hyperliquid,80,150,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,203.3857166066246,186.77991451447588,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/okx,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,174.21223403003734,148.20766587955336,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/okx,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,174.21223403003734,148.20766587955336,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,gate/okx,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.9,174.21223403003734,148.20766587955336,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,hyperliquid/okx,20,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,37.726872688163496,37.726872688163496,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,hyperliquid/okx,40,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,37.726872688163496,37.726872688163496,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
10,hyperliquid/okx,80,200,2026-06-28 10:15:00+00:00,2026-07-05 12:00:00+00:00,2026-07-05 12:00:00+00:00,2026-07-07 12:30:00+00:00,8,0.8,37.726872688163496,37.726872688163496,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
11,binance/bitget,20,200,2026-06-30 10:45:00+00:00,2026-07-07 12:30:00+00:00,2026-07-07 12:30:00+00:00,2026-07-09 13:00:00+00:00,8,0.8,11.762343427633793,11.762343427633793,NEXT_BAR_OPEN_PROXY,TRAIN_ONLY,True
