pair,threshold_bps,confirmation_policy,exit_policy,max_holding_minutes,data_scope,total_signal_count,realized_event_count,right_censored_count,censor_rate,positive_event_count,win_rate,sum_net_price_pnl_bps,mean_net_price_pnl_bps,median_net_price_pnl_bps,p05_net_price_pnl_bps,p25_net_price_pnl_bps,p75_net_price_pnl_bps,p95_net_price_pnl_bps,mean_gross_price_pnl_bps,mean_funding_pnl_bps,mean_net_combined_pnl_bps,median_holding_minutes,p90_holding_minutes,max_holding_minutes_observed,mean_mae_bps,median_mae_bps,mean_mfe_bps,day_block_bootstrap_ci_low,day_block_bootstrap_ci_high
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,1,0.5,-26.88798929065147,-13.443994645325734,-13.443994645325734,-30.10217229407706,-22.698537783520916,-4.189451507130553,3.2141830034255907,6.556005354674266,9.9711,-3.4728946453257326,240.0,240.0,240.0,-14.791439121089601,-14.791439121089601,20.686567050628437,-13.443994645325734,-13.443994645325734
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,64.73519387413695,24.3019,69.03709387413696,720.0,720.0,720.0,-19.93281444333639,-19.93281444333639,70.03337499967621,44.735193874136954,44.735193874136954
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,93.60631269682673,34.4763,108.08261269682674,1440.0,1440.0,1440.0,-19.93281444333639,-19.93281444333639,112.0328790713665,73.60631269682673,73.60631269682673
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,130.77050845579754,130.77050845579754,130.77050845579754,130.77050845579754,130.77050845579754,130.77050845579754,130.77050845579754,150.77050845579754,84.37930000000001,215.14980845579754,3333.0,3333.0,3333.0,-19.93281444333639,-19.93281444333639,153.78869203147016,130.77050845579754,130.77050845579754
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,1,0.5,-26.88798929065147,-13.443994645325734,-13.443994645325734,-30.10217229407706,-22.698537783520916,-4.189451507130553,3.2141830034255907,6.556005354674266,9.9711,-3.4728946453257326,240.0,240.0,240.0,-14.791439121089601,-14.791439121089601,20.686567050628437,-13.443994645325734,-13.443994645325734
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,64.73519387413695,24.3019,69.03709387413696,720.0,720.0,720.0,-19.93281444333639,-19.93281444333639,70.03337499967621,44.735193874136954,44.735193874136954
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,93.60631269682673,34.4763,108.08261269682674,1440.0,1440.0,1440.0,-19.93281444333639,-19.93281444333639,112.0328790713665,73.60631269682673,73.60631269682673
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,122.7600166175269,122.7600166175269,122.7600166175269,122.7600166175269,122.7600166175269,122.7600166175269,122.7600166175269,142.7600166175269,74.3793,197.1393166175269,2748.0,2748.0,2748.0,-19.93281444333639,-19.93281444333639,142.7600166175269,122.7600166175269,122.7600166175269
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,1,0.5,-26.88798929065147,-13.443994645325734,-13.443994645325734,-30.10217229407706,-22.698537783520916,-4.189451507130553,3.2141830034255907,6.556005354674266,9.9711,-3.4728946453257326,240.0,240.0,240.0,-14.791439121089601,-14.791439121089601,20.686567050628437,-13.443994645325734,-13.443994645325734
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,64.73519387413695,24.3019,69.03709387413696,720.0,720.0,720.0,-19.93281444333639,-19.93281444333639,70.03337499967621,44.735193874136954,44.735193874136954
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,93.60631269682673,34.4763,108.08261269682674,1440.0,1440.0,1440.0,-19.93281444333639,-19.93281444333639,112.0328790713665,73.60631269682673,73.60631269682673
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,141.26398101569572,141.26398101569572,141.26398101569572,141.26398101569572,141.26398101569572,141.26398101569572,141.26398101569572,161.26398101569572,88.80930000000001,230.07328101569573,3451.0,3451.0,3451.0,-19.93281444333639,-19.93281444333639,161.26398101569572,141.26398101569572,141.26398101569572
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,0,0.0,-39.349476105825474,-19.674738052912737,-19.674738052912737,-27.314669196144543,-23.919144243597074,-15.430331862228401,-12.034806909680933,0.3252619470872631,4.8551,-14.819638052912737,60.0,60.0,60.0,-10.615230713768021,-10.615230713768021,14.54122243974898,-19.674738052912737,-19.674738052912737
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_PAIR_INTERSECTION,2,2,0,0.0,1,0.5,-26.88798929065147,-13.443994645325734,-13.443994645325734,-30.10217229407706,-22.698537783520916,-4.189451507130553,3.2141830034255907,6.556005354674266,9.9711,-3.4728946453257326,240.0,240.0,240.0,-14.791439121089601,-14.791439121089601,20.686567050628437,-13.443994645325734,-13.443994645325734
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,44.735193874136954,64.73519387413695,24.3019,69.03709387413696,720.0,720.0,720.0,-19.93281444333639,-19.93281444333639,70.03337499967621,44.735193874136954,44.735193874136954
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_ALL_FOUR_INTERSECTION,2,0,0,0.0,0,,,,,,,,,,,,,,,,,,,
binance/gate,150,TWO_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_PAIR_INTERSECTION,1,1,0,0.0,1,1.0,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,73.60631269682673,93.60631269682673,34.4763,108.08261269682674,1440.0,1440.0,1440.0,-19.93281444333639,-19.93281444333639,112.0328790713665,73.60631269682673,73.60631269682673
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_BAND_20,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,ONE_BAR_CONFIRM,ZERO_CROSS_OR_5BPS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_CROSS,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_5,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,720.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_10,1440.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,60.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_ALL_FOUR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
binance/gate,200,TWO_BAR_CONFIRM,ZERO_BAND_20,240.0,STRICT_PAIR_INTERSECTION,0,0,0,,0,,,,,,,,,,,,,,,,,,,
