pair,history_model,strategy_side_policy,entry_execution_policy,exit_center_policy,max_holding_minutes,data_scope,signal_count,entered_count,realized_count,max_hold_count,right_censored_count,data_gap_count,no_next_entry_count,no_next_exit_count,entry_decayed_count,invalid_price_count,realized_rate,max_hold_rate,data_gap_rate,unresolved_rate,entry_decay_rate,positive_event_count,win_rate,sum_net_account_price_pnl_bps,mean_net_account_price_pnl_bps,median_net_account_price_pnl_bps,p05_net_account_price_pnl_bps,p25_net_account_price_pnl_bps,p75_net_account_price_pnl_bps,p95_net_account_price_pnl_bps,mean_gross_account_price_pnl_bps,mean_net_funding_account_bps,mean_net_combined_account_pnl_bps,median_holding_minutes,p90_holding_minutes,max_holding_minutes_observed,mean_mae_account_price_pnl_bps,median_mae_account_price_pnl_bps,mean_mfe_account_price_pnl_bps,median_mfe_account_price_pnl_bps,profit_factor,day_block_bootstrap_ci_low,day_block_bootstrap_ci_high,profitable_days,total_active_days,quality_flags
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,4320.0,PAIR_NATIVE_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-857.0893385673858,-17.141786771347714,-17.15417691872471,-18.542567619639527,-18.01336921528422,-16.46759501359644,-15.555261909442104,2.8582132286522848,0.0,-17.141786771347714,5.0,19.0,74.0,0.9867075212124043,0.9603805417318645,3.0038988316830944,2.8326989036722705,0.0,-17.20054068267533,-15.942533349803094,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEDIAN,,PAIR_NATIVE_WINDOW,54,51,34,0,0,17,0,0,3,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.05555555555555555,0,0.0,-554.4640554784758,-16.307766337602228,-16.475307014112133,-17.255941309147964,-17.00657097724377,-16.073732801852294,-14.279305328118813,3.692233662397773,-0.24060159517899998,-16.548367932781225,7.5,41.89999999999999,74.0,0.835444718529774,0.5632227395668821,3.8033770520343673,3.666088338247775,0.0,-16.487382102343418,-15.727103355046472,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,ROLLING_24H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
bitget/okx,ROLLING_72H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
bitget/okx,ROLLING_7D,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
bitget/okx,EXPANDING_PAST,TWO_SIDED_P75_P25,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,150,140,82,0,0,57,0,1,10,0,0.5857142857142857,0.0,0.40714285714285714,0.4142857142857143,0.06666666666666667,0,0.0,-1379.7652759621617,-16.826405804416606,-16.835297567727153,-18.419040121738572,-17.70215739014312,-16.231857486036347,-15.174179838669152,3.173594195583394,-0.019526112817920726,-16.845931917234527,6.0,36.50000000000003,74.0,0.7015166973062259,0.6210503601566941,3.2924624338794115,3.303215338539278,0.0,-16.909858926633248,-16.52707967398396,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,LOCKED_SIGNAL_ENTRY,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,67,67,51,0,0,16,0,0,0,0,0.7611940298507462,0.0,0.23880597014925373,0.23880597014925373,0.0,0,0.0,-878.8059049852739,-17.231488333044584,-17.50796021901533,-18.649053277526566,-18.128618737619767,-16.52031543451919,-15.575790076194345,2.768511666955414,0.0,-17.231488333044584,5.0,19.0,74.0,0.9843116873467778,0.9772552260345346,2.9105453211934504,2.744779050982693,0.0,-17.302865510960036,-16.023611211302192,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEAN,,COMMON_FOUR_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-858.5518885213269,-17.171037770426537,-17.22133779305244,-18.602146103441722,-18.11970914671097,-16.46759501359644,-15.555261909442104,2.8289622295734618,0.0,-17.171037770426537,4.5,19.0,74.0,0.9867075212124043,0.9603805417318645,2.9780520299796387,2.7786622069475575,0.0,-17.225126323284645,-15.9477126673072,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEDIAN,,COMMON_FOUR_WINDOW,54,51,34,0,0,17,0,0,3,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.05555555555555555,0,0.0,-554.4640554784758,-16.307766337602228,-16.475307014112133,-17.255941309147964,-17.00657097724377,-16.073732801852294,-14.279305328118813,3.692233662397773,-0.24060159517899998,-16.548367932781225,7.5,41.89999999999999,74.0,0.835444718529774,0.5632227395668821,3.8033770520343673,3.666088338247775,0.0,-16.487382102343418,-15.727103355046472,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-857.0893385673858,-17.141786771347714,-17.15417691872471,-18.542567619639527,-18.01336921528422,-16.46759501359644,-15.555261909442104,2.8582132286522848,0.0,-17.141786771347714,5.0,19.0,74.0,0.9867075212124043,0.9603805417318645,3.0038988316830944,2.8326989036722705,0.0,-17.20054068267533,-15.942533349803094,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,10080.0,COMMON_FOUR_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-857.0893385673858,-17.141786771347714,-17.15417691872471,-18.542567619639527,-18.01336921528422,-16.46759501359644,-15.555261909442104,2.8582132286522848,0.0,-17.141786771347714,5.0,19.0,74.0,0.9867075212124043,0.9603805417318645,3.0038988316830944,2.8326989036722705,0.0,-17.20054068267533,-15.942533349803094,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,1440.0,COMMON_FOUR_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-857.0893385673858,-17.141786771347714,-17.15417691872471,-18.542567619639527,-18.01336921528422,-16.46759501359644,-15.555261909442104,2.8582132286522848,0.0,-17.141786771347714,5.0,19.0,74.0,0.9867075212124043,0.9603805417318645,3.0038988316830944,2.8326989036722705,0.0,-17.20054068267533,-15.942533349803094,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,4320.0,COMMON_FOUR_WINDOW,69,66,50,0,0,16,0,0,3,0,0.7575757575757576,0.0,0.24242424242424243,0.24242424242424243,0.043478260869565216,0,0.0,-857.0893385673858,-17.141786771347714,-17.15417691872471,-18.542567619639527,-18.01336921528422,-16.46759501359644,-15.555261909442104,2.8582132286522848,0.0,-17.141786771347714,5.0,19.0,74.0,0.9867075212124043,0.9603805417318645,3.0038988316830944,2.8326989036722705,0.0,-17.20054068267533,-15.942533349803094,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEDIAN,,COMMON_FOUR_WINDOW,54,51,34,0,0,17,0,0,3,0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.05555555555555555,0,0.0,-554.4640554784758,-16.307766337602228,-16.475307014112133,-17.255941309147964,-17.00657097724377,-16.073732801852294,-14.279305328118813,3.692233662397773,-0.24060159517899998,-16.548367932781225,7.5,41.89999999999999,74.0,0.835444718529774,0.5632227395668821,3.8033770520343673,3.666088338247775,0.0,-16.487382102343418,-15.727103355046472,0,6,HIGH_UNRESOLVED_RATE
bitget/okx,ROLLING_24H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
bitget/okx,ROLLING_72H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
bitget/okx,ROLLING_7D,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,TWO_SIDED_P75_P25,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,1,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,0,0,REALIZED_LT_10|HIGH_UNRESOLVED_RATE
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,LOCKED_SIGNAL_ENTRY,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEDIAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,10080.0,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,1440.0,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,4320.0,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEDIAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,ROLLING_24H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,59,29,29,0,0,0,0,0,30,0,1.0,0.0,0.0,0.0,0.5084745762711864,0,0.0,-483.541691756697,-16.673851439886104,-16.812246365121002,-18.700325274892275,-17.63762741099682,-15.786023219977444,-14.240751145709869,3.3261485601138943,-0.3628157889388104,-17.036667228824918,14.0,151.5999999999999,500.0,-1.3618118019937033,-0.7148131885714726,3.9086460508286924,3.7648132980111493,0.0,-17.664691219995394,-16.121491363436537,0,5,REALIZED_LT_30
gate/okx,ROLLING_72H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,19,10,10,0,0,0,0,0,9,0,1.0,0.0,0.0,0.0,0.47368421052631576,0,0.0,-164.5447035001294,-16.45447035001294,-16.717527857423292,-18.938852813722328,-17.331788759477867,-15.797751803579267,-13.39626730102787,3.5455296499870554,-1.3853756596281999,-17.839846009641143,10.0,69.0,78.0,-0.6798617935672713,-1.020320541766928,4.043458274232082,3.7789160755391515,0.0,-19.258613263737328,-15.727033190106766,0,3,REALIZED_LT_30
gate/okx,ROLLING_7D,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,PAIR_NATIVE_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,TWO_SIDED_P75_P25,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,52,38,0,0,0,38,0,0,14,0,0.0,0.0,1.0,1.0,0.2692307692307692,0,,,,,,,,,,,,,,,,,,,,,,0,0,REALIZED_LT_10|HIGH_UNRESOLVED_RATE
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,LOCKED_SIGNAL_ENTRY,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,DYNAMIC_CAUSAL_MEDIAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,10080.0,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,1440.0,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,4320.0,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,EXPANDING_PAST,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEDIAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,ROLLING_24H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,ROLLING_72H,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
gate/okx,ROLLING_7D,UPPER_P75_ONLY,RECHECK_AT_NEXT_OPEN,FROZEN_ENTRY_MEAN,,COMMON_FOUR_WINDOW,0,0,0,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,ZERO_EVENTS
