record_type,pair,funding_time,lag_hours,gate_funding_rate,other_funding_rate,funding_diff,premium_bps,premium_before_4h_bps,premium_after_4h_bps,abs_premium_change_after_settlement_bps,correlation,alignment,regime
settlement,gate/binance,2026-07-21 16:00:00+00:00,,0.000493,0.00068707,-0.00019407000000000007,10.529430526893401,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-21 16:00:00+00:00,,0.000493,0.00068707,-0.00019407000000000007,,11.757696754007748,2.261334941393393,-9.496361812614355,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-21 20:00:00+00:00,,5.8e-05,0.00010694,-4.894e-05,2.261334941393393,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-21 20:00:00+00:00,,5.8e-05,0.00010694,-4.894e-05,,10.529430526893401,1.8477798924592104,-8.681650634434192,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 00:00:00+00:00,,0.000122,0.0,0.000122,1.8477798924592104,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 00:00:00+00:00,,0.000122,0.0,0.000122,,2.261334941393393,-0.3798742616190585,-1.8814606797743347,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 04:00:00+00:00,,5e-05,0.00034064,-0.00029064,-0.3798742616190585,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 04:00:00+00:00,,5e-05,0.00034064,-0.00029064,,1.8477798924592104,7.47387158602839,5.62609169356918,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 08:00:00+00:00,,0.000107,0.00068087,-0.00057387,7.47387158602839,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 08:00:00+00:00,,0.000107,0.00068087,-0.00057387,,-0.3798742616190585,5.09426410120693,4.714389839587871,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 12:00:00+00:00,,0.000102,-0.00023337,0.00033537,5.09426410120693,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 12:00:00+00:00,,0.000102,-0.00023337,0.00033537,,7.47387158602839,-2.0999661672116092,-5.373905418816781,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 16:00:00+00:00,,0.000262,0.0007125,-0.0004505,-2.0999661672116092,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 16:00:00+00:00,,0.000262,0.0007125,-0.0004505,,5.09426410120693,-3.5942273583213113,-1.5000367428856185,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-22 20:00:00+00:00,,5e-05,-5.632e-05,0.00010632,-3.5942273583213113,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-22 20:00:00+00:00,,5e-05,-5.632e-05,0.00010632,,-2.0999661672116092,1.8305519114013569,-0.26941425581025236,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-23 00:00:00+00:00,,5e-05,0.0,5e-05,1.8305519114013569,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-23 00:00:00+00:00,,5e-05,0.0,5e-05,,-3.5942273583213113,-5.754733268113022,2.160505909791711,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-23 04:00:00+00:00,,0.00014,0.00063342,-0.0004934200000000001,-5.754733268113022,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-23 04:00:00+00:00,,0.00014,0.00063342,-0.0004934200000000001,,1.8305519114013569,-1.6802743429747522,-0.15027756842660467,,real_settlement_plus_minus_4h,POST_20260720
settlement,gate/binance,2026-07-23 08:00:00+00:00,,5e-05,6.207e-05,-1.2069999999999991e-05,-1.6802743429747522,,,,,real_settlement_event,POST_20260720
settlement_window,gate/binance,2026-07-23 08:00:00+00:00,,5e-05,6.207e-05,-1.2069999999999991e-05,,-5.754733268113022,13.125652884731561,7.370919616618539,,real_settlement_plus_minus_4h,POST_20260720
lag_correlation,gate/binance,,-24.0,,,,,,,,-0.005651171699844309,descriptive_forward_hold,
lag_correlation,gate/binance,,-12.0,,,,,,,,-0.0087799741448556,descriptive_forward_hold,
lag_correlation,gate/binance,,-8.0,,,,,,,,0.034222678144303555,descriptive_forward_hold,
lag_correlation,gate/binance,,-4.0,,,,,,,,0.08133148376534845,descriptive_forward_hold,
lag_correlation,gate/binance,,0.0,,,,,,,,0.0408131184553396,descriptive_forward_hold,
lag_correlation,gate/binance,,4.0,,,,,,,,-0.037573237332841423,descriptive_forward_hold,
lag_correlation,gate/binance,,8.0,,,,,,,,0.029404023791078353,descriptive_forward_hold,
lag_correlation,gate/binance,,12.0,,,,,,,,0.1478391082713833,descriptive_forward_hold,
lag_correlation,gate/binance,,24.0,,,,,,,,0.041033845673282596,descriptive_forward_hold,
settlement,gate/bitget,2026-06-10 08:00:00+00:00,,0.00401,0.001,0.0030099999999999997,-24.522968983261205,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-10 08:00:00+00:00,,0.00401,0.001,0.0030099999999999997,,,1.4294258598188736,,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-10 16:00:00+00:00,,0.000223,0.0,0.000223,-16.661345311886304,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-10 16:00:00+00:00,,0.000223,0.0,0.000223,,1.4294258598188736,-1.6426368801847764,0.21321102036590278,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-11 00:00:00+00:00,,-0.001583,0.0,-0.001583,-23.39181286549639,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-11 00:00:00+00:00,,-0.001583,0.0,-0.001583,,-1.6426368801847764,-47.62610257318208,45.98346569299731,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-11 08:00:00+00:00,,0.002548,0.001,0.001548,-62.802173154562674,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-11 08:00:00+00:00,,0.002548,0.001,0.001548,,-47.62610257318208,-12.937070393300704,-34.68903217988138,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-11 16:00:00+00:00,,0.000344,0.0,0.000344,-39.27116103287485,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-11 16:00:00+00:00,,0.000344,0.0,0.000344,,-12.937070393300704,-38.736864146153614,25.79979375285291,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-12 00:00:00+00:00,,0.002061,0.0,0.002061,-21.894891410517058,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-12 00:00:00+00:00,,0.002061,0.0,0.002061,,-38.736864146153614,-7.66270760107187,-31.074156545081745,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-12 08:00:00+00:00,,0.001088,0.000901,0.000187,-29.33183198837867,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-12 08:00:00+00:00,,0.001088,0.000901,0.000187,,-7.66270760107187,-17.354654766331844,9.691947165259975,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-12 16:00:00+00:00,,0.000685,0.0,0.000685,-10.134108029591594,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-12 16:00:00+00:00,,0.000685,0.0,0.000685,,-17.354654766331844,-11.541464408160804,-5.81319035817104,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-13 00:00:00+00:00,,0.0001,0.0,0.0001,-21.151354604841192,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-13 00:00:00+00:00,,0.0001,0.0,0.0001,,-11.541464408160804,-9.060161516113494,-2.48130289204731,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-13 08:00:00+00:00,,0.0001,0.0,0.0001,-29.905075067151593,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-13 08:00:00+00:00,,0.0001,0.0,0.0001,,-9.060161516113494,-28.798087372310423,19.73792585619693,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-13 16:00:00+00:00,,0.0001,0.0,0.0001,-21.61723974869989,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-13 16:00:00+00:00,,0.0001,0.0,0.0001,,-28.798087372310423,-19.85224070508776,-8.945846667222664,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-14 00:00:00+00:00,,0.0001,0.0,0.0001,-20.45140118831961,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-14 00:00:00+00:00,,0.0001,0.0,0.0001,,-19.85224070508776,-19.296089237804956,-0.5561514672828025,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-14 08:00:00+00:00,,0.0001,0.0,0.0001,-18.937512829172558,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-14 08:00:00+00:00,,0.0001,0.0,0.0001,,-19.296089237804956,-12.578945989149645,-6.7171432486553115,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-14 16:00:00+00:00,,0.0001,0.0,0.0001,-15.72108937901619,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-14 16:00:00+00:00,,0.0001,0.0,0.0001,,-12.578945989149645,-21.76885195853432,9.189905969384675,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-15 00:00:00+00:00,,0.0001,0.0,0.0001,-22.20184371832646,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-15 00:00:00+00:00,,0.0001,0.0,0.0001,,-21.76885195853432,-14.368754490236077,-7.400097468298243,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-15 08:00:00+00:00,,0.002437,0.001,0.001437,0.3269309358409932,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-15 08:00:00+00:00,,0.002437,0.001,0.001437,,-14.368754490236077,-12.003268975381227,-2.36548551485485,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-15 16:00:00+00:00,,0.00118,0.0,0.00118,-6.818440092427283,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-15 16:00:00+00:00,,0.00118,0.0,0.00118,,-12.003268975381227,-22.58501443626695,10.581745460885722,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-16 00:00:00+00:00,,-0.000288,0.0,-0.000288,-19.3733822431833,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-16 00:00:00+00:00,,-0.000288,0.0,-0.000288,,-22.58501443626695,-27.707374375147115,5.122359938880166,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-16 08:00:00+00:00,,0.001027,0.001,2.6999999999999897e-05,-26.254922798024914,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-16 08:00:00+00:00,,0.001027,0.001,2.6999999999999897e-05,,-27.707374375147115,-2.3859121066678455,-25.32146226847927,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-16 16:00:00+00:00,,-0.000901,0.0,-0.000901,-3.6324588878936286,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-16 16:00:00+00:00,,-0.000901,0.0,-0.000901,,-2.3859121066678455,-15.16862893171791,12.782716825050064,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-17 00:00:00+00:00,,0.0001,0.0,0.0001,-3.194978245956886,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-17 00:00:00+00:00,,0.0001,0.0,0.0001,,-15.16862893171791,-3.1070374398011498,-12.06159149191676,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-17 08:00:00+00:00,,0.00107,0.001,6.999999999999997e-05,-24.132404055684514,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-17 08:00:00+00:00,,0.00107,0.001,6.999999999999997e-05,,-3.1070374398011498,-20.84209371629063,17.73505627648948,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-17 16:00:00+00:00,,0.001182,0.0,0.001182,-8.043753320983281,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-17 16:00:00+00:00,,0.001182,0.0,0.001182,,-20.84209371629063,-10.995378969109739,-9.846714747180892,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-18 00:00:00+00:00,,0.0001,0.0,0.0001,-5.924937371110884,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-18 00:00:00+00:00,,0.0001,0.0,0.0001,,-10.995378969109739,-17.210058322975122,6.2146793538653835,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-18 08:00:00+00:00,,0.001019,0.001,1.899999999999992e-05,-8.100537297876377,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-18 08:00:00+00:00,,0.001019,0.001,1.899999999999992e-05,,-17.210058322975122,-30.502735451734573,13.29267712875945,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-18 16:00:00+00:00,,0.001266,0.0,0.001266,-25.56053934379936,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-18 16:00:00+00:00,,0.001266,0.0,0.001266,,-30.502735451734573,-39.15271997682255,8.64998452508798,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-19 00:00:00+00:00,,0.0007,0.0,0.0007,-21.38053288948454,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-19 00:00:00+00:00,,0.0007,0.0,0.0007,,-39.15271997682255,-39.51478493140021,0.3620649545776544,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-19 08:00:00+00:00,,0.001987,0.001,0.000987,-45.283934683025194,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-19 08:00:00+00:00,,0.001987,0.001,0.000987,,-39.51478493140021,-33.113942064284586,-6.400842867115621,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-19 16:00:00+00:00,,0.000276,0.0,0.000276,-26.02843565841326,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-19 16:00:00+00:00,,0.000276,0.0,0.000276,,-33.113942064284586,-35.4672037831685,2.353261718883914,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-20 00:00:00+00:00,,0.000635,0.0,0.000635,-29.505818297411388,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-20 00:00:00+00:00,,0.000635,0.0,0.000635,,-35.4672037831685,-45.14552084307281,9.678317059904309,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-20 08:00:00+00:00,,0.001176,0.0,0.001176,-43.306424487050165,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-20 08:00:00+00:00,,0.001176,0.0,0.001176,,-45.14552084307281,-47.6510155458145,2.505494702741693,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-20 16:00:00+00:00,,0.000411,0.0,0.000411,-35.39266192142829,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-20 16:00:00+00:00,,0.000411,0.0,0.000411,,-47.6510155458145,-36.1743057878893,-11.4767097579252,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-21 00:00:00+00:00,,0.000116,0.0,0.000116,-37.74812886430198,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-21 00:00:00+00:00,,0.000116,0.0,0.000116,,-36.1743057878893,-33.008438949958624,-3.165866837930679,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-21 08:00:00+00:00,,0.0001,0.0,0.0001,-21.244145643278948,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-21 08:00:00+00:00,,0.0001,0.0,0.0001,,-33.008438949958624,-34.703338253956154,1.6948993039975306,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-21 16:00:00+00:00,,0.0001,0.0,0.0001,-20.95849851435078,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-21 16:00:00+00:00,,0.0001,0.0,0.0001,,-34.703338253956154,-31.1849769763089,-3.518361277647255,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-22 00:00:00+00:00,,-0.001471,0.0,-0.001471,-14.40089023685031,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-22 00:00:00+00:00,,-0.001471,0.0,-0.001471,,-31.1849769763089,-45.36582792635918,14.180850950050282,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-22 08:00:00+00:00,,0.003333,0.001,0.002333,-59.26606078944964,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-22 08:00:00+00:00,,0.003333,0.001,0.002333,,-45.36582792635918,-67.70021993589295,22.334392009533765,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-22 16:00:00+00:00,,0.0001,0.0,0.0001,-38.415465322814114,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-22 16:00:00+00:00,,0.0001,0.0,0.0001,,-67.70021993589295,-40.087323979625104,-27.61289595626784,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-23 00:00:00+00:00,,0.0001,0.0,0.0001,-35.256443688783605,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-23 00:00:00+00:00,,0.0001,0.0,0.0001,,-40.087323979625104,-24.280312015963098,-15.807011963662006,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-23 08:00:00+00:00,,0.003,0.001,0.002,-2.445970263989176,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-23 08:00:00+00:00,,0.003,0.001,0.002,,-24.280312015963098,2.339044500320821,-21.941267515642277,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-23 16:00:00+00:00,,0.001,0.0,0.001,-30.383022475349843,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-23 16:00:00+00:00,,0.001,0.0,0.001,,2.339044500320821,-10.977845772946086,8.638801272625265,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-24 00:00:00+00:00,,0.001,0.0,0.001,-21.754894851341092,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-24 00:00:00+00:00,,0.001,0.0,0.001,,-10.977845772946086,80.52217409870094,69.54432832575486,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-24 08:00:00+00:00,,0.001,0.005,-0.004,51.77956698625798,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-24 08:00:00+00:00,,0.001,0.005,-0.004,,80.52217409870094,-11.541472166197096,-68.98070193250385,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-24 16:00:00+00:00,,0.001237,0.0,0.001237,-14.768278675074322,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-24 16:00:00+00:00,,0.001237,0.0,0.001237,,-11.541472166197096,41.287055131980956,29.74558296578386,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-25 00:00:00+00:00,,0.003,0.000707,0.002293,127.0266020250703,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-25 00:00:00+00:00,,0.003,0.000707,0.002293,,41.287055131980956,109.05298179369758,67.76592666171663,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-25 08:00:00+00:00,,0.003,0.003784,-0.000784,100.16365423568774,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-25 08:00:00+00:00,,0.003,0.003784,-0.000784,,109.05298179369758,102.53425387231819,-6.518727921379394,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-25 16:00:00+00:00,,0.0001,0.0,0.0001,112.65842591143749,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-25 16:00:00+00:00,,0.0001,0.0,0.0001,,102.53425387231819,130.41610808137315,27.881854209054964,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-26 00:00:00+00:00,,0.0001,0.0,0.0001,121.35696740357119,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-26 00:00:00+00:00,,0.0001,0.0,0.0001,,130.41610808137315,160.9211188939242,30.505010812551035,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-26 08:00:00+00:00,,0.003,0.005,-0.002,112.06908598018504,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-26 08:00:00+00:00,,0.003,0.005,-0.002,,160.9211188939242,115.00237829196455,-45.91874060195964,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-26 16:00:00+00:00,,0.000176,0.0,0.000176,74.25797937775377,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-26 16:00:00+00:00,,0.000176,0.0,0.000176,,115.00237829196455,86.91070406735379,-28.091674224610756,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-27 00:00:00+00:00,,0.000336,0.0,0.000336,121.79514225841436,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-27 00:00:00+00:00,,0.000336,0.0,0.000336,,86.91070406735379,118.6196879407067,31.708983873352906,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-27 08:00:00+00:00,,0.000279,0.0,0.000279,95.7557300037435,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-27 08:00:00+00:00,,0.000279,0.0,0.000279,,118.6196879407067,87.65296398019878,-30.96672396050792,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-27 16:00:00+00:00,,0.000218,0.0,0.000218,111.55002917807538,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-27 16:00:00+00:00,,0.000218,0.0,0.000218,,87.65296398019878,81.6454702465062,-6.00749373369257,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-28 00:00:00+00:00,,0.000127,0.0,0.000127,94.05174818475649,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-28 00:00:00+00:00,,0.000127,0.0,0.000127,,81.6454702465062,123.33327681029135,41.687806563785145,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-28 08:00:00+00:00,,0.000267,0.0,0.000267,131.6801095936366,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-28 08:00:00+00:00,,0.000267,0.0,0.000267,,123.33327681029135,115.65617316898512,-7.677103641306232,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-28 16:00:00+00:00,,0.000275,0.0,0.000275,130.1670486250865,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-28 16:00:00+00:00,,0.000275,0.0,0.000275,,115.65617316898512,113.42196601741423,-2.2342071515708852,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-29 00:00:00+00:00,,0.000287,0.0,0.000287,123.78931886692814,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-29 00:00:00+00:00,,0.000287,0.0,0.000287,,113.42196601741423,232.9376680403418,119.51570202292757,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-29 08:00:00+00:00,,0.0005,0.005,-0.0045000000000000005,134.96492991761073,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-29 08:00:00+00:00,,0.0005,0.005,-0.0045000000000000005,,232.9376680403418,120.44374009508768,-112.49392794525413,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-29 16:00:00+00:00,,0.0001,0.0,0.0001,117.64464035569428,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-29 16:00:00+00:00,,0.0001,0.0,0.0001,,120.44374009508768,123.28700260987172,2.843262514784044,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-30 00:00:00+00:00,,0.0001,0.0,0.0001,164.29480504454395,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-30 00:00:00+00:00,,0.0001,0.0,0.0001,,123.28700260987172,87.48482567913108,-35.80217693074064,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-30 08:00:00+00:00,,0.003,0.001394,0.001606,61.51564826024316,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-30 08:00:00+00:00,,0.003,0.001394,0.001606,,87.48482567913108,41.93042333488963,-45.554402344241446,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-06-30 16:00:00+00:00,,0.0001,0.0,0.0001,60.62685884237094,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-06-30 16:00:00+00:00,,0.0001,0.0,0.0001,,41.93042333488963,48.88723212329454,6.956808788404906,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-01 00:00:00+00:00,,0.0001,0.0,0.0001,60.51096219365258,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-01 00:00:00+00:00,,0.0001,0.0,0.0001,,48.88723212329454,100.23284310071847,51.34561097742393,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-01 08:00:00+00:00,,0.003,0.003308,-0.0003080000000000001,147.77513001513773,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-01 08:00:00+00:00,,0.003,0.003308,-0.0003080000000000001,,100.23284310071847,124.55718661399844,24.32434351327997,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-01 16:00:00+00:00,,0.0001,-8e-06,0.00010800000000000001,121.6245429680515,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-01 16:00:00+00:00,,0.0001,-8e-06,0.00010800000000000001,,124.55718661399844,155.36926848536893,30.812081871370495,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-02 00:00:00+00:00,,0.0001,-1.4e-05,0.000114,64.15599832636592,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-02 00:00:00+00:00,,0.0001,-1.4e-05,0.000114,,155.36926848536893,137.06953436865052,-18.29973411671841,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-02 08:00:00+00:00,,0.003,0.005,-0.002,95.42946712793166,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-02 08:00:00+00:00,,0.003,0.005,-0.002,,137.06953436865052,67.30782021096806,-69.76171415768246,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-02 16:00:00+00:00,,0.0001,-6.9e-05,0.000169,29.743679468113026,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/bitget,2026-07-02 16:00:00+00:00,,0.0001,-6.9e-05,0.000169,,67.30782021096806,60.65074352803566,-6.657076682932399,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/bitget,2026-07-03 00:00:00+00:00,,0.0001,0.0,0.0001,26.900167439818237,,,,,real_settlement_event,PRE_20260716
