pair,strategy_direction,entry_threshold_bps,exit_rule,event_count,median_gross_bps,max_drawdown_proxy_bps,positive_event_count_10bps,positive_event_ratio_10bps,median_net_10bps,p05_net_10bps,p95_net_10bps,positive_event_count_20bps,positive_event_ratio_20bps,median_net_20bps,p05_net_20bps,p95_net_20bps,positive_event_count_40bps,positive_event_ratio_40bps,median_net_40bps,p05_net_40bps,p95_net_40bps,positive_event_count_80bps,positive_event_ratio_80bps,median_net_80bps,p05_net_80bps,p95_net_80bps,positive_event_count_120bps,positive_event_ratio_120bps,median_net_120bps,p05_net_120bps,p95_net_120bps
binance/okx,price_convergence,50,target_20bps,176,37.02163588683758,240.09470443077265,156,0.8863636363636364,27.02163588683758,-130.76118997485148,55.39128958871392,154,0.875,17.02163588683758,-140.76118997485148,45.39128958871392,66,0.375,-2.978364113162421,-160.76118997485148,25.39128958871392,4,0.022727272727272728,-42.97836411316242,-200.76118997485148,-14.60871041128608,1,0.005681818181818182,-82.97836411316243,-240.76118997485148,-54.60871041128608
binance/okx,price_convergence,100,hold_1h,34,42.05771643328283,225.80933796886046,26,0.7647058823529411,32.05771643328283,-52.854029649763746,159.59385316959583,24,0.7058823529411765,22.057716433282827,-62.854029649763746,149.59385316959583,20,0.5882352941176471,2.0577164332828275,-82.85402964976375,129.59385316959583,9,0.2647058823529412,-37.94228356671717,-122.85402964976375,89.59385316959583,4,0.11764705882352941,-77.94228356671718,-162.85402964976376,49.59385316959583
binance/okx,price_convergence,100,hold_24h,34,96.51033088567405,225.80933796886046,26,0.7647058823529411,86.51033088567405,-69.034756140838,175.2070312872124,24,0.7058823529411765,76.51033088567405,-79.034756140838,165.2070312872124,21,0.6176470588235294,56.51033088567406,-99.034756140838,145.2070312872124,20,0.5882352941176471,16.51033088567406,-139.034756140838,105.20703128721242,11,0.3235294117647059,-23.48966911432594,-179.034756140838,65.20703128721242
binance/okx,price_convergence,100,hold_4h,34,41.10265402725186,225.80933796886046,22,0.6470588235294118,31.102654027251862,-88.33442969386105,133.63404184846118,21,0.6176470588235294,21.102654027251862,-98.33442969386105,123.63404184846117,17,0.5,1.1026540272518623,-118.33442969386105,103.63404184846117,9,0.2647058823529412,-38.89734597274814,-158.33442969386104,63.63404184846117,5,0.14705882352941177,-78.89734597274813,-198.33442969386104,23.634041848461173
binance/okx,price_convergence,100,hold_72h,34,92.36352544109228,225.80933796886046,31,0.9117647058823529,82.36352544109228,-3.9946935439889026,195.5055303596406,28,0.8235294117647058,72.36352544109228,-13.994693543988904,185.5055303596406,28,0.8235294117647058,52.36352544109228,-33.9946935439889,165.5055303596406,23,0.6764705882352942,12.363525441092278,-73.9946935439889,125.5055303596406,6,0.17647058823529413,-27.63647455890772,-113.9946935439889,85.5055303596406
binance/okx,price_convergence,100,hold_8h,34,48.23315901879796,225.80933796886046,29,0.8529411764705882,38.23315901879796,-45.14151131274983,130.66122697696474,27,0.7941176470588235,28.233159018797966,-55.14151131274983,120.66122697696474,19,0.5588235294117647,8.233159018797966,-75.14151131274983,100.66122697696474,9,0.2647058823529412,-31.766840981202034,-115.14151131274983,60.66122697696474,4,0.11764705882352941,-71.76684098120202,-155.14151131274983,20.661226976964738
binance/okx,price_convergence,100,next_krx_open,34,87.54592138356016,225.80933796886046,29,0.8529411764705882,77.54592138356016,-31.618693324281914,131.02219269158806,29,0.8529411764705882,67.54592138356016,-41.618693324281914,121.02219269158806,23,0.6764705882352942,47.545921383560156,-61.618693324281914,101.02219269158806,18,0.5294117647058824,7.545921383560156,-101.6186933242819,61.02219269158805,5,0.14705882352941177,-32.454078616439844,-141.6186933242819,21.022192691588053
binance/okx,price_convergence,100,stop_100bps,21,-132.3413206776791,169.83895016476197,0,0.0,-142.3413206776791,-218.82866957879315,-112.97404380514413,0,0.0,-152.3413206776791,-228.82866957879315,-122.97404380514413,0,0.0,-172.3413206776791,-248.82866957879315,-142.97404380514413,0,0.0,-212.3413206776791,-288.82866957879315,-182.97404380514413,0,0.0,-252.3413206776791,-328.82866957879315,-222.97404380514413
binance/okx,price_convergence,100,stop_50bps,25,-58.978732903981296,169.83895016476197,0,0.0,-68.9787329039813,-155.23327592774825,-61.81894917850812,0,0.0,-78.9787329039813,-165.23327592774825,-71.81894917850812,0,0.0,-98.9787329039813,-185.23327592774825,-91.81894917850812,0,0.0,-138.9787329039813,-225.23327592774825,-131.81894917850815,0,0.0,-178.9787329039813,-265.23327592774825,-171.81894917850815
binance/okx,price_convergence,100,target_0bps,10,106.00682850136087,225.80933796886046,10,1.0,96.00682850136087,68.32218550904491,107.14397153399858,10,1.0,86.00682850136087,58.322185509044914,97.14397153399858,10,1.0,66.00682850136087,38.322185509044914,77.14397153399858,9,0.9,26.00682850136088,-1.6778144909550896,37.14397153399858,1,0.1,-13.993171498639121,-41.677814490955086,-2.8560284660014155
binance/okx,price_convergence,100,target_10bps,34,51.77719137780719,225.80933796886046,29,0.8529411764705882,41.77719137780719,-39.98609326632848,111.24534225860096,25,0.7352941176470589,31.777191377807192,-49.98609326632848,101.24534225860096,22,0.6470588235294118,11.777191377807192,-69.98609326632848,81.24534225860096,15,0.4411764705882353,-28.222808622192808,-109.98609326632848,41.24534225860095,3,0.08823529411764706,-68.2228086221928,-149.98609326632848,1.2453422586009504
binance/okx,price_convergence,100,target_20bps,34,40.6173076568299,225.80933796886046,24,0.7058823529411765,30.6173076568299,-51.14597698730577,111.24534225860096,23,0.6764705882352942,20.6173076568299,-61.14597698730577,101.24534225860096,17,0.5,0.617307656829901,-81.14597698730577,81.24534225860096,15,0.4411764705882353,-39.3826923431701,-121.14597698730577,41.24534225860095,3,0.08823529411764706,-79.38269234317009,-161.14597698730577,1.2453422586009504
binance/okx,price_convergence,150,hold_1h,13,75.90644166820675,89.62236207891834,8,0.6153846153846154,65.90644166820675,-61.66533158445487,243.572348692927,8,0.6153846153846154,55.90644166820675,-71.66533158445488,233.572348692927,7,0.5384615384615384,35.90644166820675,-91.66533158445488,213.572348692927,5,0.38461538461538464,-4.093558331793247,-131.66533158445486,173.572348692927,5,0.38461538461538464,-44.09355833179325,-171.66533158445486,133.572348692927
binance/okx,price_convergence,150,hold_24h,13,189.37274986640767,89.62236207891834,13,1.0,179.37274986640767,114.9975651625072,267.16833399994357,13,1.0,169.37274986640767,104.9975651625072,257.16833399994357,13,1.0,149.37274986640767,84.9975651625072,237.16833399994354,13,1.0,109.37274986640767,44.9975651625072,197.16833399994354,12,0.9230769230769231,69.37274986640767,4.9975651625072,157.16833399994354
binance/okx,price_convergence,150,hold_4h,13,83.84769738254363,89.62236207891834,11,0.8461538461538461,73.84769738254363,-20.51802482591212,239.7879668940668,11,0.8461538461538461,63.84769738254363,-30.51802482591212,229.7879668940668,11,0.8461538461538461,43.84769738254363,-50.51802482591212,209.7879668940668,7,0.5384615384615384,3.847697382543629,-90.51802482591212,169.7879668940668,6,0.46153846153846156,-36.15230261745637,-130.51802482591214,129.7879668940668
binance/okx,price_convergence,150,hold_72h,13,147.27756427171272,89.62236207891834,13,1.0,137.27756427171272,117.41493307322621,297.9914270842253,13,1.0,127.27756427171272,107.41493307322621,287.9914270842253,13,1.0,107.27756427171272,87.41493307322621,267.9914270842253,13,1.0,67.27756427171272,47.41493307322621,227.99142708422528,12,0.9230769230769231,27.27756427171272,7.414933073226212,187.99142708422528
binance/okx,price_convergence,150,hold_8h,13,75.2032588193666,89.62236207891834,13,1.0,65.2032588193666,32.71408224629537,237.05829859909673,13,1.0,55.203258819366596,22.714082246295373,227.05829859909673,13,1.0,35.203258819366596,2.714082246295373,207.05829859909673,6,0.46153846153846156,-4.796741180633404,-37.28591775370463,167.05829859909673,6,0.46153846153846156,-44.796741180633404,-77.28591775370462,127.05829859909673
binance/okx,price_convergence,150,next_krx_open,13,152.4165246359898,89.62236207891834,13,1.0,142.4165246359898,72.80977495041137,234.13826474839945,13,1.0,132.4165246359898,62.80977495041137,224.13826474839945,13,1.0,112.41652463598979,42.80977495041137,204.13826474839945,12,0.9230769230769231,72.41652463598979,2.8097749504113674,164.13826474839945,11,0.8461538461538461,32.41652463598979,-37.19022504958863,124.13826474839945
binance/okx,price_convergence,150,stop_50bps,8,-53.26374328484238,55.97038780409849,0,0.0,-63.26374328484238,-89.9283409073285,-60.23487328546799,0,0.0,-73.26374328484238,-99.9283409073285,-70.234873285468,0,0.0,-93.26374328484238,-119.9283409073285,-90.234873285468,0,0.0,-133.26374328484238,-159.9283409073285,-130.23487328546798,0,0.0,-173.26374328484238,-199.9283409073285,-170.23487328546798
binance/okx,price_convergence,150,target_0bps,5,175.07136746373817,55.97038780409849,5,1.0,165.07136746373817,157.0843896704407,257.0414765892109,5,1.0,155.07136746373817,147.0843896704407,247.04147658921087,5,1.0,135.07136746373817,127.08438967044069,227.04147658921087,5,1.0,95.07136746373817,87.08438967044069,187.04147658921087,5,1.0,55.07136746373817,47.084389670440686,147.04147658921087
binance/okx,price_convergence,150,target_10bps,13,102.15165872241877,89.62236207891834,13,1.0,92.15165872241877,64.44237500836478,243.09595490835565,13,1.0,82.15165872241877,54.44237500836478,233.09595490835565,13,1.0,62.15165872241877,34.44237500836478,213.09595490835565,11,0.8461538461538461,22.151658722418773,-5.557624991635222,173.09595490835565,6,0.46153846153846156,-17.848341277581227,-45.55762499163522,133.09595490835565
binance/okx,price_convergence,150,target_20bps,13,90.99177500144148,89.62236207891834,13,1.0,80.99177500144148,53.28249128738749,243.09595490835565,13,1.0,70.99177500144148,43.28249128738749,233.09595490835565,13,1.0,50.99177500144148,23.282491287387487,213.09595490835565,11,0.8461538461538461,10.991775001441482,-16.717508712612513,173.09595490835565,6,0.46153846153846156,-29.008224998558518,-56.71750871261251,133.09595490835565
binance/okx,price_convergence,200,hold_1h,7,35.089479625531716,55.97038780409849,6,0.8571428571428571,25.089479625531716,0.6369886165796519,258.4187773908995,6,0.8571428571428571,15.089479625531716,-9.363011383420348,248.41877739089952,3,0.42857142857142855,-4.910520374468284,-29.36301138342035,228.41877739089952,2,0.2857142857142857,-44.910520374468284,-69.36301138342034,188.41877739089952,2,0.2857142857142857,-84.91052037446829,-109.36301138342034,148.41877739089952
binance/okx,price_convergence,200,hold_24h,7,235.17359205976828,55.97038780409849,7,1.0,225.17359205976828,167.4563896259556,301.0596928954045,7,1.0,215.17359205976828,157.4563896259556,291.0596928954045,7,1.0,195.17359205976828,137.4563896259556,271.0596928954045,7,1.0,155.17359205976828,97.45638962595561,231.05969289540454,7,1.0,115.17359205976828,57.456389625955616,191.05969289540454
binance/okx,price_convergence,200,hold_4h,7,136.52980881357777,55.97038780409849,7,1.0,126.52980881357777,114.36531153385302,265.36680123387356,7,1.0,116.52980881357777,104.36531153385302,255.3668012338736,7,1.0,96.52980881357777,84.36531153385302,235.3668012338736,7,1.0,56.52980881357777,44.365311533853024,195.3668012338736,7,1.0,16.529808813577773,4.365311533853023,155.3668012338736
binance/okx,price_convergence,200,hold_72h,7,193.28172683253703,55.97038780409849,7,1.0,183.28172683253703,139.52007279186526,310.0389775638255,7,1.0,173.28172683253703,129.52007279186526,300.0389775638255,7,1.0,153.28172683253703,109.52007279186526,280.0389775638255,7,1.0,113.28172683253703,69.52007279186526,240.03897756382548,7,1.0,73.28172683253703,29.520072791865253,200.03897756382548
binance/okx,price_convergence,200,hold_8h,7,128.04219466503645,55.97038780409849,7,1.0,118.04219466503645,109.09616687238312,269.9504344328772,7,1.0,108.04219466503645,99.09616687238312,259.9504344328772,7,1.0,88.04219466503645,79.09616687238312,239.95043443287724,7,1.0,48.04219466503645,39.09616687238312,199.95043443287724,5,0.7142857142857143,8.042194665036448,-0.9038331276168762,159.95043443287724
binance/okx,price_convergence,200,next_krx_open,7,195.2877906251693,55.97038780409849,7,1.0,185.2877906251693,182.664143626504,262.8653459773436,7,1.0,175.2877906251693,172.664143626504,252.86534597734365,7,1.0,155.2877906251693,152.664143626504,232.86534597734365,7,1.0,115.2877906251693,112.664143626504,192.86534597734365,7,1.0,75.2877906251693,72.664143626504,152.86534597734365
binance/okx,price_convergence,200,stop_50bps,1,-55.97038780409849,55.97038780409849,0,0.0,-65.9703878040985,-65.9703878040985,-65.9703878040985,0,0.0,-75.9703878040985,-75.9703878040985,-75.9703878040985,0,0.0,-95.9703878040985,-95.9703878040985,-95.9703878040985,0,0.0,-135.9703878040985,-135.9703878040985,-135.9703878040985,0,0.0,-175.9703878040985,-175.9703878040985,-175.9703878040985
binance/okx,price_convergence,200,target_0bps,2,253.71395849138094,55.97038780409849,2,1.0,243.71395849138094,223.72268134463604,263.7052356381258,2,1.0,233.71395849138094,213.72268134463604,253.70523563812586,2,1.0,213.71395849138094,193.72268134463604,233.70523563812586,2,1.0,173.71395849138094,153.72268134463604,193.70523563812586,2,1.0,133.71395849138094,113.72268134463604,153.70523563812586
binance/okx,price_convergence,200,target_10bps,7,145.02292471159828,55.97038780409849,7,1.0,135.02292471159828,132.39927771293299,254.6835480643764,7,1.0,125.02292471159828,122.39927771293299,244.6835480643764,7,1.0,105.02292471159828,102.39927771293299,224.6835480643764,7,1.0,65.02292471159828,62.399277712932985,184.6835480643764,7,1.0,25.02292471159828,22.39927771293298,144.6835480643764
binance/okx,price_convergence,200,target_20bps,7,133.863040990621,55.97038780409849,7,1.0,123.86304099062099,121.2393939919557,254.6835480643764,7,1.0,113.86304099062099,111.2393939919557,244.6835480643764,7,1.0,93.86304099062099,91.2393939919557,224.6835480643764,7,1.0,53.86304099062099,51.239393991955694,184.6835480643764,7,1.0,13.863040990620988,11.23939399195569,144.6835480643764
bitget/gate,funding_optimal_trailing_24h,20,hold_1h,151,4.226253571444808,69.11808049699633,31,0.2052980132450331,-5.773746428555192,-22.650340799661457,12.321602680979552,9,0.059602649006622516,-15.773746428555192,-32.65034079966145,2.3216026809795522,1,0.006622516556291391,-35.77374642855519,-52.65034079966145,-17.678397319020448,0,0.0,-75.7737464285552,-92.65034079966145,-57.67839731902045,0,0.0,-115.7737464285552,-132.65034079966148,-97.67839731902045
bitget/gate,funding_optimal_trailing_24h,20,hold_24h,113,22.081922593649992,126.77734756748207,99,0.8761061946902655,12.081922593649992,-36.40182965523172,43.84371045804298,67,0.5929203539823009,2.081922593649992,-46.40182965523172,33.84371045804298,43,0.3805309734513274,-17.918077406350008,-66.40182965523172,13.843710458042974,0,0.0,-57.91807740635001,-106.40182965523172,-26.156289541957026,0,0.0,-97.91807740635001,-146.40182965523172,-66.15628954195702
bitget/gate,funding_optimal_trailing_24h,20,hold_4h,149,8.319497101994301,89.1863232702508,57,0.3825503355704698,-1.6805028980056989,-14.619436475586486,13.142912926514223,13,0.087248322147651,-11.680502898005699,-24.619436475586486,3.142912926514222,0,0.0,-31.6805028980057,-44.61943647558648,-16.85708707348578,0,0.0,-71.6805028980057,-84.61943647558648,-56.85708707348578,0,0.0,-111.6805028980057,-124.61943647558648,-96.85708707348579
bitget/gate,funding_optimal_trailing_24h,20,hold_72h,64,50.88581735102904,184.8533989996936,50,0.78125,40.88581735102904,-25.944033899140514,66.71196350717985,45,0.703125,30.88581735102904,-35.94403389914052,56.71196350717985,42,0.65625,10.88581735102904,-55.94403389914052,36.71196350717985,2,0.03125,-29.11418264897096,-95.94403389914052,-3.2880364928201486,0,0.0,-69.11418264897097,-135.94403389914052,-43.28803649282015
bitget/gate,funding_optimal_trailing_24h,20,hold_8h,139,15.366743211846332,89.1863232702508,99,0.7122302158273381,5.366743211846332,-20.732330307967835,20.111700120773097,40,0.28776978417266186,-4.633256788153668,-30.732330307967835,10.111700120773097,2,0.014388489208633094,-24.633256788153666,-50.732330307967835,-9.888299879226903,0,0.0,-64.63325678815367,-90.73233030796783,-49.8882998792269,0,0.0,-104.63325678815367,-130.73233030796786,-89.88829987922689
bitget/gate,funding_optimal_trailing_24h,20,next_krx_open,149,9.470137826130609,89.1863232702508,72,0.48322147651006714,-0.5298621738693914,-13.27732421465648,76.17773433720853,52,0.348993288590604,-10.529862173869391,-23.27732421465648,66.17773433720853,43,0.28859060402684567,-30.52986217386939,-43.27732421465648,46.177734337208534,20,0.1342281879194631,-70.52986217386939,-83.27732421465649,6.177734337208531,0,0.0,-110.52986217386939,-123.27732421465649,-33.822265662791466
bitget/gate,funding_optimal_trailing_24h,20,stop_100bps,1,-145.40626450450608,100.43626450450608,0,0.0,-155.40626450450608,-155.40626450450608,-155.40626450450608,0,0.0,-165.40626450450608,-165.40626450450608,-165.40626450450608,0,0.0,-185.40626450450608,-185.40626450450608,-185.40626450450608,0,0.0,-225.40626450450608,-225.40626450450608,-225.40626450450608,0,0.0,-265.4062645045061,-265.4062645045061,-265.4062645045061
bitget/gate,funding_optimal_trailing_24h,20,stop_50bps,8,-62.35111685147806,75.02275648300059,0,0.0,-72.35111685147805,-84.08719942009225,-56.943054205938296,0,0.0,-82.35111685147805,-94.08719942009225,-66.9430542059383,0,0.0,-102.35111685147805,-114.08719942009225,-86.9430542059383,0,0.0,-142.35111685147805,-154.08719942009225,-126.9430542059383,0,0.0,-182.35111685147805,-194.08719942009225,-166.9430542059383
bitget/gate,funding_optimal_trailing_24h,20,target_0bps,74,30.683656737001833,161.78247270761216,55,0.7432432432432432,20.683656737001833,-37.27644193859499,37.89892175026941,51,0.6891891891891891,10.683656737001835,-47.27644193859499,27.89892175026941,20,0.2702702702702703,-9.316343262998165,-67.27644193859499,7.898921750269408,0,0.0,-49.31634326299816,-107.27644193859499,-32.10107824973059,0,0.0,-89.31634326299816,-147.27644193859499,-72.10107824973059
bitget/gate,funding_optimal_trailing_24h,20,target_10bps,151,15.127388532614177,151.89369546660944,132,0.8741721854304636,5.127388532614177,-24.508637903715712,19.067825106793553,29,0.19205298013245034,-4.872611467385823,-34.50863790371571,9.067825106793553,2,0.013245033112582781,-24.872611467385823,-54.50863790371571,-10.932174893206447,0,0.0,-64.87261146738582,-94.50863790371571,-50.93217489320645,0,0.0,-104.87261146738582,-134.5086379037157,-90.93217489320645
bitget/gate,funding_optimal_trailing_24h,20,target_20bps,151,3.627005223724261,141.83400772804026,19,0.12582781456953643,-6.372994776275739,-17.727691561519933,6.09740876710522,6,0.039735099337748346,-16.37299477627574,-27.727691561519933,-3.90259123289478,0,0.0,-36.37299477627574,-47.72769156151993,-23.90259123289478,0,0.0,-76.37299477627573,-87.72769156151992,-63.90259123289478,0,0.0,-116.37299477627573,-127.72769156151993,-103.90259123289478
bitget/gate,funding_optimal_trailing_24h,50,hold_1h,14,-2.4609741927586732,45.878110012591684,5,0.35714285714285715,-12.460974192758673,-30.091339795985107,20.756604145875396,4,0.2857142857142857,-22.460974192758673,-40.09133979598511,10.756604145875398,0,0.0,-42.46097419275867,-60.09133979598511,-9.243395854124602,0,0.0,-82.46097419275867,-100.0913397959851,-49.2433958541246,0,0.0,-122.46097419275867,-140.0913397959851,-89.2433958541246
bitget/gate,funding_optimal_trailing_24h,50,hold_24h,14,73.99669603344316,126.77734756748207,13,0.9285714285714286,63.996696033443165,-17.336645927894466,74.31595358323207,13,0.9285714285714286,53.996696033443165,-27.336645927894466,64.31595358323207,13,0.9285714285714286,33.996696033443165,-47.336645927894466,44.31595358323208,2,0.14285714285714285,-6.003303966556835,-87.33664592789447,4.315953583232078,0,0.0,-46.003303966556835,-127.33664592789447,-35.68404641676792
bitget/gate,funding_optimal_trailing_24h,50,hold_4h,14,32.37221798221217,46.0062828799138,9,0.6428571428571429,22.37221798221217,-31.04120472731166,31.751359142520936,8,0.5714285714285714,12.372217982212172,-41.04120472731166,21.751359142520936,3,0.21428571428571427,-7.627782017787828,-61.04120472731166,1.7513591425209378,0,0.0,-47.62778201778783,-101.04120472731167,-38.24864085747906,0,0.0,-87.62778201778784,-141.04120472731165,-78.24864085747906
bitget/gate,funding_optimal_trailing_24h,50,hold_72h,14,114.47158190332398,184.8533989996936,13,0.9285714285714286,104.47158190332398,-35.42990227764281,113.2663866827008,13,0.9285714285714286,94.47158190332398,-45.42990227764281,103.2663866827008,13,0.9285714285714286,74.47158190332398,-65.42990227764281,83.2663866827008,13,0.9285714285714286,34.47158190332398,-105.42990227764281,43.26638668270079,2,0.14285714285714285,-5.52841809667602,-145.4299022776428,3.266386682700793
bitget/gate,funding_optimal_trailing_24h,50,hold_8h,14,40.65791150318381,85.63089127454934,13,0.9285714285714286,30.65791150318381,-7.855189294597771,44.6046243121444,13,0.9285714285714286,20.65791150318381,-17.85518929459777,34.6046243121444,7,0.5,0.6579115031838114,-37.85518929459777,14.604624312144404,0,0.0,-39.34208849681619,-77.85518929459778,-25.395375687855598,0,0.0,-79.34208849681619,-117.85518929459778,-65.39537568785559
bitget/gate,funding_optimal_trailing_24h,50,next_krx_open,14,126.72272044243815,46.0062828799138,13,0.9285714285714286,116.72272044243815,68.06519551171202,125.63904665865093,13,0.9285714285714286,106.72272044243815,58.06519551171202,115.63904665865093,13,0.9285714285714286,86.72272044243815,38.06519551171202,95.63904665865093,13,0.9285714285714286,46.722720442438145,-1.9348044882879805,55.63904665865093,13,0.9285714285714286,6.7227204424381455,-41.93480448828798,15.639046658650932
bitget/gate,funding_optimal_trailing_24h,50,stop_100bps,1,-145.40626450450608,100.43626450450608,0,0.0,-155.40626450450608,-155.40626450450608,-155.40626450450608,0,0.0,-165.40626450450608,-165.40626450450608,-165.40626450450608,0,0.0,-185.40626450450608,-185.40626450450608,-185.40626450450608,0,0.0,-225.40626450450608,-225.40626450450608,-225.40626450450608,0,0.0,-265.4062645045061,-265.4062645045061,-265.4062645045061
bitget/gate,funding_optimal_trailing_24h,50,stop_50bps,1,-76.02275648300059,75.02275648300059,0,0.0,-86.02275648300059,-86.02275648300059,-86.02275648300059,0,0.0,-96.02275648300059,-96.02275648300059,-96.02275648300059,0,0.0,-116.02275648300059,-116.02275648300059,-116.02275648300059,0,0.0,-156.0227564830006,-156.0227564830006,-156.0227564830006,0,0.0,-196.0227564830006,-196.0227564830006,-196.0227564830006
bitget/gate,funding_optimal_trailing_24h,50,target_0bps,14,86.99581873575,161.78247270761216,13,0.9285714285714286,76.99581873575,-41.765385092956436,85.91214495196277,13,0.9285714285714286,66.99581873575,-51.765385092956436,75.91214495196277,13,0.9285714285714286,46.99581873575001,-71.76538509295644,55.91214495196278,13,0.9285714285714286,6.995818735750007,-111.76538509295644,15.912144951962778,0,0.0,-33.00418126424999,-151.76538509295642,-24.08785504803722
bitget/gate,funding_optimal_trailing_24h,50,target_10bps,14,67.97423136597075,151.89369546660944,13,0.9285714285714286,57.97423136597075,-47.471861303890215,66.89055758218353,13,0.9285714285714286,47.97423136597075,-57.471861303890215,56.89055758218354,13,0.9285714285714286,27.974231365970752,-77.47186130389022,36.89055758218354,0,0.0,-12.025768634029248,-117.47186130389022,-3.1094424178164615,0,0.0,-52.02576863402925,-157.47186130389022,-43.10944241781646
bitget/gate,funding_optimal_trailing_24h,50,target_20bps,14,37.91454362740157,141.83400772804026,13,0.9285714285714286,27.91454362740157,-56.48976762546098,36.83086984361435,13,0.9285714285714286,17.91454362740157,-66.48976762546098,26.83086984361435,2,0.14285714285714285,-2.085456372598429,-86.48976762546098,6.83086984361435,0,0.0,-42.08545637259843,-126.48976762546096,-33.16913015638565,0,0.0,-82.08545637259843,-166.48976762546096,-73.16913015638565
bitget/gate,funding_optimal_trailing_24h,100,hold_1h,30,10.758739572488132,29.731230099179484,16,0.5333333333333333,0.7587395724881318,-32.450027988159434,10.291264524337924,2,0.06666666666666667,-9.241260427511868,-42.450027988159434,0.29126452433792427,1,0.03333333333333333,-29.241260427511868,-62.450027988159434,-19.708735475662074,0,0.0,-69.24126042751186,-102.45002798815943,-59.708735475662074,0,0.0,-109.24126042751186,-142.45002798815943,-99.70873547566208
bitget/gate,funding_optimal_trailing_24h,100,hold_24h,30,113.35396300440433,126.77734756748207,21,0.7,103.35396300440433,-153.7713905259713,113.21110645701097,21,0.7,93.35396300440433,-163.7713905259713,103.21110645701097,21,0.7,73.35396300440433,-183.7713905259713,83.21110645701097,21,0.7,33.353963004404335,-223.7713905259713,43.21110645701096,5,0.16666666666666666,-6.646036995595665,-263.7713905259713,3.2111064570109664
bitget/gate,funding_optimal_trailing_24h,100,hold_4h,30,14.951179110204464,38.71498799208439,19,0.6333333333333333,4.951179110204464,-59.204720109762725,47.63298753608657,10,0.3333333333333333,-5.048820889795536,-69.20472010976273,37.63298753608657,5,0.16666666666666666,-25.048820889795536,-89.20472010976273,17.632987536086567,0,0.0,-65.04882088979554,-129.20472010976275,-22.367012463913433,0,0.0,-105.04882088979554,-169.20472010976275,-62.36701246391343
bitget/gate,funding_optimal_trailing_24h,100,hold_72h,30,164.73133224094053,184.8533989996936,21,0.7,154.73133224094053,-225.81589021184746,173.40678843788635,21,0.7,144.73133224094053,-235.81589021184746,163.40678843788635,21,0.7,124.73133224094053,-255.81589021184746,143.40678843788635,21,0.7,84.73133224094053,-295.8158902118475,103.40678843788635,21,0.7,44.73133224094053,-335.8158902118475,63.406788437886355
bitget/gate,funding_optimal_trailing_24h,100,hold_8h,30,37.33337737515077,85.63089127454934,21,0.7,27.333377375150768,-69.17301401489172,76.18613960037305,20,0.6666666666666666,17.333377375150768,-79.17301401489172,66.18613960037305,14,0.4666666666666667,-2.666622624849232,-99.17301401489172,46.18613960037306,3,0.1,-42.66662262484923,-139.17301401489172,6.1861396003730595,0,0.0,-82.66662262484923,-179.17301401489172,-33.81386039962694
bitget/gate,funding_optimal_trailing_24h,100,next_krx_open,30,181.30378810389593,133.40732742892385,21,0.7,171.30378810389593,-233.8074319608203,182.74215481870928,21,0.7,161.30378810389593,-243.8074319608203,172.74215481870928,21,0.7,141.30378810389593,-263.8074319608203,152.74215481870928,21,0.7,101.30378810389593,-303.8074319608203,112.7421548187093,21,0.7,61.303788103895926,-343.8074319608203,72.7421548187093
bitget/gate,funding_optimal_trailing_24h,100,stop_100bps,9,-180.222680134165,101.71600069566252,0,0.0,-190.222680134165,-190.57579896003125,-165.01080826103953,0,0.0,-200.222680134165,-200.57579896003125,-175.01080826103953,0,0.0,-220.222680134165,-220.57579896003125,-195.01080826103953,0,0.0,-260.222680134165,-260.57579896003125,-235.01080826103953,0,0.0,-300.222680134165,-300.57579896003125,-275.01080826103953
bitget/gate,funding_optimal_trailing_24h,100,stop_50bps,9,-95.72650277007173,75.02275648300059,0,0.0,-105.72650277007173,-109.05336633571613,-93.41032409040872,0,0.0,-115.72650277007173,-119.05336633571613,-103.41032409040872,0,0.0,-135.72650277007173,-139.05336633571613,-123.41032409040872,0,0.0,-175.72650277007173,-179.05336633571613,-163.41032409040872,0,0.0,-215.72650277007173,-219.05336633571613,-203.41032409040872
bitget/gate,funding_optimal_trailing_24h,100,target_0bps,30,141.57688639720777,161.78247270761216,21,0.7,131.57688639720777,-196.9985616610963,143.01525311202113,21,0.7,121.57688639720777,-206.9985616610963,133.01525311202113,21,0.7,101.57688639720777,-226.9985616610963,113.01525311202113,21,0.7,61.57688639720777,-266.9985616610963,73.01525311202113,21,0.7,21.576886397207772,-306.9985616610963,33.01525311202113
bitget/gate,funding_optimal_trailing_24h,100,target_10bps,30,122.55529902742853,151.89369546660944,21,0.7,112.55529902742853,-177.97697429131705,123.99366574224189,21,0.7,102.55529902742853,-187.97697429131705,113.99366574224189,21,0.7,82.55529902742853,-207.97697429131705,93.99366574224189,21,0.7,42.55529902742853,-247.97697429131705,53.99366574224189,19,0.6333333333333333,2.555299027428532,-287.97697429131705,13.993665742241888
bitget/gate,funding_optimal_trailing_24h,100,target_20bps,30,92.49561128885935,141.83400772804026,21,0.7,82.49561128885935,-147.91728655274784,93.9339780036727,21,0.7,72.49561128885935,-157.91728655274784,83.9339780036727,21,0.7,52.49561128885935,-177.91728655274784,63.933978003672706,21,0.7,12.495611288859351,-217.91728655274784,23.933978003672706,1,0.03333333333333333,-27.50438871114065,-257.91728655274784,-16.066021996327294
