timestamp,gate_trade,gate_mark,gate_index,comparison_exchange,comparison_price,spread_bps,gate_volume,gate_raw_source_file,comparison_raw_source_file,warning_flags
2026-07-16 19:50:00+00:00,1214.0,1214.6,1214.48,okx,1190.96,196.54467151099846,21189.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-16 19:51:00+00:00,1215.4,1215.2,1214.68,okx,1191.03,200.89517627159557,22602.0,data/raw/gate/b688ac94bc8c2adc7c345f2ef5ed42f83fe0aea8623375a495f0d76ad21010da.json,data/raw/okx/c70315e86d4733b3288b28e6e3d9839c81db1606b54ad6d0aeadc142e484a2ef.json,
2026-07-19 23:50:00+00:00,1180.1,1179.9,1177.31,okx,1171.98,67.35037501913425,134261.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:51:00+00:00,1178.9,1178.8,1177.45,okx,1171.92,58.53525728287403,224671.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:52:00+00:00,1177.4,1177.1,1175.49,okx,1169.98,60.671131789286186,172997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:53:00+00:00,1177.2,1176.9,1175.57,okx,1170.03,58.54456673185921,132900.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:54:00+00:00,1175.3,1175.2,1173.61,okx,1168.03,61.19757770257357,83465.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:55:00+00:00,1178.8,1178.0,1176.32,okx,1171.85,52.34376662340227,62566.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:56:00+00:00,1177.1,1176.8,1175.21,okx,1170.33,55.131160182861855,40724.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:57:00+00:00,1176.5,1176.5,1174.96,okx,1170.26,53.17970307999121,51875.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:58:00+00:00,1178.3,1177.7,1176.0,okx,1172.1,47.66363094731582,35483.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-19 23:59:00+00:00,1177.7,1177.1,1176.3,okx,1171.3,49.395332992675485,43422.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:00:00+00:00,1183.3,1180.1,1177.61,okx,1176.83,27.747960270351534,332223.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:01:00+00:00,1188.4,1184.9,1181.58,okx,1182.65,19.006990348672677,214480.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:02:00+00:00,1208.5,1206.6,1202.06,okx,1201.39,43.272604952676794,591180.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:03:00+00:00,1202.1,1201.3,1195.98,okx,1194.4,57.60320574362286,659854.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:04:00+00:00,1216.7,1217.2,1210.77,okx,1211.24,49.08500930638629,513022.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:05:00+00:00,1226.6,1227.0,1221.61,okx,1220.8,50.65773347495747,398485.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:06:00+00:00,1230.9,1231.0,1227.66,okx,1225.63,43.71842727638994,292646.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:07:00+00:00,1234.7,1234.8,1233.45,okx,1230.5,34.884192593193156,346997.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:08:00+00:00,1246.4,1246.2,1241.81,okx,1243.31,23.217420295560974,410782.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:09:00+00:00,1243.3,1244.4,1243.13,okx,1238.62,46.556209776805666,463547.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
2026-07-20 00:10:00+00:00,1242.2,1243.2,1241.24,okx,1241.33,15.053148885303203,479016.0,data/raw/gate/b1f66210cdc9a0a8f66f14bd97387372830dc8bb7b6620a1c24ff00c4edb951b.json,data/raw/okx/2d29fbf064cdc9470ecbfbb01aff26de057295db717983d927f04bd7c2b0fcf2.json,
