pair,long_exchange,short_exchange,funding_time,long_rate,short_rate,net_rate,net_cashflow_10000,cumulative_cashflow,long_interval_hours,short_interval_hours,session,regime,date,week
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-22 14:00:00.038000+00:00,0.0,0.0004317929,0.0004317929,4.317929,-28.82009199999998,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-22 14:00:00.038000+00:00,0.0004317929,0.0,-0.0004317929,-4.317929,10.996230634454005,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-22 14:00:00.038000+00:00,0.0,0.0004317929,0.0004317929,4.317929,-19.206691999999997,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-22 14:00:00.038000+00:00,0.0004317929,0.0,-0.0004317929,-4.317929,19.206691999999997,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-22 14:00:00.038000+00:00,0.0,0.0004317929,0.0004317929,4.317929,-10.996230634454005,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-22 14:00:00.038000+00:00,0.0,0.0004317929,0.0004317929,4.317929,-10.300091999999996,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-22 14:00:00.038000+00:00,0.0004317929,0.0,-0.0004317929,-4.317929,28.82009199999998,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-22 21:00:00.034000+00:00,0.0,0.000416244,0.000416244,4.16244,-5.768653999999996,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-22 21:00:00.034000+00:00,0.000416244,0.0,-0.000416244,-4.16244,5.768653999999996,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-22 21:00:00.034000+00:00,0.0,0.000416244,0.000416244,4.16244,-18.117053999999996,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-22 21:00:00.034000+00:00,0.0,0.000416244,0.000416244,4.16244,-16.820439922314005,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-22 21:00:00.034000+00:00,0.000416244,0.0,-0.000416244,-4.16244,18.117053999999996,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-22 21:00:00.034000+00:00,0.000416244,0.0,-0.000416244,-4.16244,21.16865399999998,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-22 21:00:00.034000+00:00,0.000416244,0.0,-0.000416244,-4.16244,16.820439922314005,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-22 21:00:00.034000+00:00,0.0,0.000416244,0.000416244,4.16244,-21.16865399999998,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-20 08:00:00+00:00,0.0,0.000392,0.000392,3.92,15.48262,,4.0,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-20 08:00:00+00:00,0.000392,0.0,-0.000392,-3.92,-15.48262,4.0,,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 08:00:03+00:00,0.0,0.000363,0.000363,3.63,26.722582999999997,,4.0,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 08:00:03+00:00,0.000363,0.0,-0.000363,-3.63,-26.722582999999997,4.0,,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-22 04:00:00+00:00,0.0,0.00034064,0.00034064,3.4064,22.952834,,4.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-22 04:00:00+00:00,0.00034064,0.0,-0.00034064,-3.4064,-22.952834,4.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-20 00:00:00.002000+00:00,0.0,-0.00031583,-0.00031583,-3.1583,-3.7089490000000005,,4.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-20 00:00:00.002000+00:00,-0.00031583,0.0,0.00031583,3.1583,3.7089490000000005,4.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 08:00:00+00:00,0.000301,0.0,-0.000301,-3.01,-41.650977,4.0,,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 08:00:00+00:00,0.0,0.000301,0.000301,3.01,41.650977,,4.0,KRX_OFFICIAL_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-22 23:00:00.077000+00:00,-0.0002842418,0.0,0.0002842418,2.8424180000000003,15.189489922314005,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-22 23:00:00.077000+00:00,0.0,-0.0002842418,-0.0002842418,-2.8424180000000003,-4.137703999999997,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-22 23:00:00.077000+00:00,-0.0002842418,0.0,0.0002842418,2.8424180000000003,16.486103999999997,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-22 23:00:00.077000+00:00,-0.0002842418,0.0,0.0002842418,2.8424180000000003,4.137703999999997,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-22 23:00:00.077000+00:00,-0.0002842418,0.0,0.0002842418,2.8424180000000003,19.537703999999977,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-22 23:00:00.077000+00:00,0.0,-0.0002842418,-0.0002842418,-2.8424180000000003,-19.537703999999977,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-22 23:00:00.077000+00:00,0.0,-0.0002842418,-0.0002842418,-2.8424180000000003,-15.189489922314005,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-22 23:00:00.077000+00:00,0.0,-0.0002842418,-0.0002842418,-2.8424180000000003,-16.486103999999997,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 22:00:00.051000+00:00,0.0002811407,0.0,-0.0002811407,-2.811407,20.697315999999994,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 22:00:00.051000+00:00,0.0,0.0002811407,0.0002811407,2.811407,-20.697315999999994,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 22:00:00.051000+00:00,0.0002811407,0.0,-0.0002811407,-2.811407,15.147315999999996,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-21 22:00:00.051000+00:00,0.0,0.0002811407,0.0002811407,2.811407,-19.982516,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-21 22:00:00.051000+00:00,0.0,0.0002811407,0.0002811407,2.811407,-5.386283162554007,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 22:00:00.051000+00:00,0.0,0.0002811407,0.0002811407,2.811407,-15.147315999999996,,1.0,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-21 22:00:00.051000+00:00,0.0002811407,0.0,-0.0002811407,-2.811407,5.386283162554007,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-21 22:00:00.051000+00:00,0.0002811407,0.0,-0.0002811407,-2.811407,19.982516,1.0,,US_AFTER_HOURS,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 14:00:00.062000+00:00,0.0002787525,0.0,-0.0002787525,-2.787525,35.707736999999995,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-21 14:00:00.062000+00:00,0.0,0.0002787525,0.0002787525,2.787525,-27.052837,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 14:00:00.062000+00:00,0.0,0.0002787525,0.0002787525,2.787525,-24.647737,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-21 14:00:00.062000+00:00,0.0002787525,0.0,-0.0002787525,-2.787525,8.780572886008004,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-21 14:00:00.062000+00:00,0.0,0.0002787525,0.0002787525,2.787525,-8.780572886008004,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-21 14:00:00.062000+00:00,0.0002787525,0.0,-0.0002787525,-2.787525,27.052837,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 14:00:00.062000+00:00,0.0,0.0002787525,0.0002787525,2.787525,-35.707736999999995,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 14:00:00.062000+00:00,0.0002787525,0.0,-0.0002787525,-2.787525,24.647737,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-20 00:00:00.034000+00:00,0.0002688809,0.0,-0.0002688809,-2.6888090000000004,-5.308658000000001,1.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-20 00:00:00.034000+00:00,0.0002688809,0.0,-0.0002688809,-2.6888090000000004,-0.30865800000000077,1.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-20 00:00:00.034000+00:00,0.0002688809,0.0,-0.0002688809,-2.6888090000000004,-6.397758000000001,1.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-20 00:00:00.034000+00:00,0.0,0.0002688809,0.0002688809,2.6888090000000004,5.308658000000001,,1.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-20 00:00:00.034000+00:00,0.0002688809,0.0,-0.0002688809,-2.6888090000000004,5.687264466155,1.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-20 00:00:00.034000+00:00,0.0,0.0002688809,0.0002688809,2.6888090000000004,-5.687264466155,,1.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-20 00:00:00.034000+00:00,0.0,0.0002688809,0.0002688809,2.6888090000000004,6.397758000000001,,1.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-20 00:00:00.034000+00:00,0.0,0.0002688809,0.0002688809,2.6888090000000004,0.30865800000000077,,1.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-20 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-22 16:00:03+00:00,0.000262,0.0,-0.000262,-2.62,-8.740862999999997,4.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-22 16:00:03+00:00,0.0,0.000262,0.000262,2.62,8.740862999999997,,4.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long binance / short hyperliquid,binance,hyperliquid,2026-07-21 17:00:00.028000+00:00,0.0,0.0002477315,0.0002477315,2.477315,-26.653118,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 17:00:00.028000+00:00,0.0,0.0002477315,0.0002477315,2.477315,-28.437317999999994,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-21 17:00:00.028000+00:00,0.0,0.0002477315,0.0002477315,2.477315,-13.126285162554005,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 17:00:00.028000+00:00,0.0002477315,0.0,-0.0002477315,-2.477315,28.437317999999994,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 17:00:00.028000+00:00,0.0,0.0002477315,0.0002477315,2.477315,-22.307318,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-21 17:00:00.028000+00:00,0.0002477315,0.0,-0.0002477315,-2.477315,13.126285162554005,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 17:00:00.028000+00:00,0.0002477315,0.0,-0.0002477315,-2.477315,22.307318,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short binance,hyperliquid,binance,2026-07-21 17:00:00.028000+00:00,0.0002477315,0.0,-0.0002477315,-2.477315,26.653118,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 16:00:00.022000+00:00,0.0002466834,0.0,-0.0002466834,-2.466834,30.914632999999995,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 16:00:00.022000+00:00,0.0,0.0002466834,0.0002466834,2.466834,-30.914632999999995,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 16:00:00.022000+00:00,0.0,0.0002466834,0.0002466834,2.466834,-19.854633,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-21 16:00:00.022000+00:00,0.0,0.0002466834,0.0002466834,2.466834,-15.603600162554004,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-21 16:00:00.022000+00:00,0.0002466834,0.0,-0.0002466834,-2.466834,15.603600162554004,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 16:00:00.022000+00:00,0.0002466834,0.0,-0.0002466834,-2.466834,19.854633,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-22 15:00:00.018000+00:00,0.0,0.0002461753,0.0002461753,2.461753,-26.35833899999998,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-22 15:00:00.018000+00:00,0.0002461753,0.0,-0.0002461753,-2.461753,8.534477634454005,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-22 15:00:00.018000+00:00,0.0,0.0002461753,0.0002461753,2.461753,-8.534477634454005,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-22 15:00:00.018000+00:00,0.0002461753,0.0,-0.0002461753,-2.461753,7.838338999999996,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-22 15:00:00.018000+00:00,0.0002461753,0.0,-0.0002461753,-2.461753,26.35833899999998,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-22 15:00:00.018000+00:00,0.0,0.0002461753,0.0002461753,2.461753,-7.838338999999996,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-22 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 15:00:00.021000+00:00,0.0,0.000232627,0.000232627,2.32627,-33.381466999999994,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short okx,hyperliquid,okx,2026-07-21 15:00:00.021000+00:00,0.000232627,0.0,-0.000232627,-2.32627,6.454302886008004,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 15:00:00.021000+00:00,0.000232627,0.0,-0.000232627,-2.32627,33.381466999999994,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short gate,hyperliquid,gate,2026-07-21 15:00:00.021000+00:00,0.000232627,0.0,-0.000232627,-2.32627,22.321467,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long okx / short hyperliquid,okx,hyperliquid,2026-07-21 15:00:00.021000+00:00,0.0,0.000232627,0.000232627,2.32627,-6.454302886008004,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long gate / short hyperliquid,gate,hyperliquid,2026-07-21 15:00:00.021000+00:00,0.0,0.000232627,0.000232627,2.32627,-22.321467,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-23 00:00:00.046000+00:00,0.0,0.0002302296,0.0002302296,2.302296,-17.23540799999998,,1.0,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-23 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-23 00:00:00.046000+00:00,0.0002302296,0.0,-0.0002302296,-2.302296,17.23540799999998,1.0,,KRX_REGULAR_EARLIER,POST_GATE_REGIME,2026-07-23 00:00:00+00:00,2026-07-20/2026-07-26
long hyperliquid / short bitget,hyperliquid,bitget,2026-07-21 18:00:00.028000+00:00,0.0002239247,0.0,-0.0002239247,-2.2392469999999998,26.198070999999995,1.0,,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
long bitget / short hyperliquid,bitget,hyperliquid,2026-07-21 18:00:00.028000+00:00,0.0,0.0002239247,0.0002239247,2.2392469999999998,-26.198070999999995,,1.0,US_REGULAR,POST_GATE_REGIME,2026-07-21 00:00:00+00:00,2026-07-20/2026-07-26
